,bedroom_count,bath_count,finished_sq_feet,home_value,year_built,tax_amount,fips
400,3.0,1.0,1281.0,262934.0,1951.0,3268.86,6037.0
401,6.0,3.0,2275.0,306819.0,1965.0,3862.96,6037.0
402,2.0,1.0,812.0,132780.0,1944.0,1694.0,6037.0
403,3.0,1.0,1080.0,160077.0,1957.0,1994.65,6037.0
404,2.0,1.0,1103.0,479854.0,1941.0,5828.02,6037.0
405,2.0,1.0,1169.0,315258.0,1943.0,3811.36,6037.0
406,3.0,2.0,1364.0,73679.0,1956.0,941.78,6037.0
407,2.0,1.0,915.0,207171.0,1941.0,2583.5,6037.0
408,3.0,2.0,1584.0,315461.0,1952.0,3837.17,6037.0
409,3.0,2.0,1811.0,250964.0,1964.0,3248.62,6037.0
410,2.0,1.0,1184.0,414211.0,1950.0,5068.43,6037.0
411,4.0,2.0,3030.0,413041.0,1946.0,5127.13,6037.0
412,3.0,2.0,1920.0,303474.0,1961.0,3913.16,6037.0
413,2.0,1.0,836.0,42612.0,1950.0,540.23,6037.0
414,3.0,1.0,1086.0,50684.0,1952.0,652.49,6037.0
415,3.0,2.0,1591.0,327116.0,1956.0,3964.72,6037.0
416,4.0,5.0,3959.0,1242640.0,1991.0,15009.55,6037.0
417,6.0,3.0,3093.0,1406936.0,1941.0,17071.41,6037.0
418,4.0,3.0,3250.0,1090749.0,1942.0,13293.11,6037.0
419,4.0,3.0,2573.0,298569.0,1960.0,3899.75,6037.0
420,3.0,3.0,2693.0,1071648.0,1958.0,13180.54,6037.0
421,4.0,4.0,3905.0,789062.0,1989.0,9663.79,6037.0
422,3.0,4.0,3326.0,1410738.0,1954.0,17133.79,6037.0
423,5.0,5.0,4141.0,1320683.0,1985.0,16058.84,6037.0
424,4.0,3.0,2256.0,422601.0,1960.0,5290.26,6037.0
425,3.0,4.0,2724.0,1155444.0,1962.0,14044.82,6037.0
426,3.0,2.0,2038.0,505192.0,1959.0,6274.57,6037.0
427,3.0,4.0,5374.0,715938.0,1992.0,8928.39,6037.0
428,3.0,3.0,2785.0,852829.0,1955.0,10388.64,6037.0
429,5.0,4.0,2557.0,270838.0,1960.0,3507.81,6037.0
430,4.0,4.0,3266.0,615016.0,1936.0,7594.51,6037.0
431,3.0,2.0,1698.0,375069.0,1941.0,4609.32,6037.0
432,2.0,2.0,1395.0,498059.0,1938.0,6135.79,6037.0
433,6.0,4.0,5249.0,1450081.0,1936.0,17727.01,6037.0
434,5.0,4.0,3733.0,1140983.0,2003.0,13841.35,6037.0
435,2.0,2.0,1305.0,294032.0,1939.0,3554.81,6037.0
436,3.0,2.0,1638.0,121515.0,1937.0,1598.62,6037.0
437,2.0,1.0,1204.0,312262.0,1940.0,3780.39,6037.0
438,5.0,6.0,3902.0,1903593.0,2013.0,22942.63,6037.0
439,2.0,2.0,1528.0,575019.0,1947.0,7000.03,6037.0
440,2.0,3.0,2477.0,158395.0,1959.0,2184.89,6037.0
441,2.0,1.0,1099.0,68296.0,1939.0,939.56,6037.0
442,3.0,2.0,1204.0,78034.0,1939.0,1128.49,6037.0
443,3.0,2.0,1818.0,335615.0,1941.0,4146.34,6037.0
444,3.0,3.0,2490.0,594518.0,1936.0,7262.79,6037.0
445,2.0,2.0,1600.0,980000.0,1938.0,11864.3,6037.0
446,2.0,2.0,1276.0,322119.0,1954.0,3888.13,6037.0
447,3.0,2.0,1976.0,435017.0,1937.0,5268.54,6037.0
448,4.0,3.0,1998.0,658823.0,1946.0,7925.72,6037.0
449,3.0,2.0,2032.0,616703.0,1964.0,7481.69,6037.0
450,4.0,2.0,2214.0,500613.0,1948.0,6074.71,6037.0
451,2.0,1.0,1468.0,90043.0,1951.0,1136.72,6037.0
452,3.0,3.0,2184.0,1030386.0,1951.0,12397.4,6037.0
453,3.0,3.0,2116.0,486866.0,1951.0,5971.52,6037.0
454,3.0,3.0,1892.0,568899.0,1950.0,6876.95,6037.0
455,3.0,3.0,1709.0,128386.0,1952.0,1688.35,6037.0
456,3.0,3.0,2039.0,634882.0,1941.0,7676.19,6037.0
457,5.0,6.0,3740.0,1512000.0,2006.0,19774.34,6037.0
458,3.0,3.0,2146.0,959410.0,1948.0,11618.67,6037.0
459,3.0,3.0,2152.0,409979.0,1936.0,5008.75,6037.0
460,2.0,2.0,1013.0,370243.0,1925.0,4469.87,6037.0
461,3.0,3.0,2384.0,549917.0,1937.0,6679.55,6037.0
462,3.0,3.0,4107.0,1575645.0,2007.0,18995.63,6037.0
463,2.0,1.0,910.0,197984.0,1941.0,2598.85,6037.0
464,3.0,2.0,1861.0,919815.0,1936.0,11158.44,6037.0
465,2.0,1.0,1424.0,262480.0,1937.0,3285.0,6037.0
466,3.0,2.0,1469.0,217655.0,1929.0,2669.31,6037.0
467,2.0,2.0,1536.0,706900.0,1929.0,8589.22,6037.0
468,3.0,1.0,1828.0,85072.0,1948.0,1108.21,6037.0
469,3.0,2.0,1136.0,167285.0,1944.0,2117.23,6037.0
470,4.0,3.0,1736.0,291369.0,1940.0,3561.88,6037.0
471,4.0,3.0,2575.0,608652.0,1999.0,7501.68,6037.0
472,4.0,3.0,2144.0,141353.0,1954.0,1781.42,6037.0
473,2.0,1.0,1363.0,800000.0,1952.0,9643.82,6037.0
474,4.0,4.0,2851.0,420578.0,1955.0,5164.3,6037.0
475,4.0,4.0,3097.0,506270.0,1967.0,6197.65,6037.0
476,4.0,3.0,2442.0,795777.0,1950.0,9672.82,6037.0
477,2.0,2.0,1909.0,932000.0,1951.0,11274.36,6037.0
478,2.0,2.0,1624.0,92728.0,1955.0,1233.7,6037.0
479,2.0,1.0,1050.0,249916.0,1940.0,3143.26,6037.0
480,3.0,2.0,1776.0,281409.0,1949.0,3433.68,6037.0
481,3.0,2.0,1726.0,327259.0,1951.0,4072.53,6037.0
482,2.0,1.0,1289.0,459055.0,1943.0,5624.37,6037.0
483,2.0,2.0,1500.0,251195.0,1941.0,3217.71,6037.0
484,3.0,3.0,1826.0,586416.0,1952.0,7074.4,6037.0
485,4.0,3.0,3322.0,384251.0,1940.0,4733.84,6037.0
486,3.0,3.0,2054.0,713045.0,1960.0,8734.68,6037.0
487,3.0,3.0,1933.0,246048.0,1952.0,3024.85,6037.0
488,2.0,1.0,1100.0,267055.0,1928.0,3233.59,6037.0
489,3.0,2.0,2006.0,574554.0,1952.0,7058.85,6037.0
490,2.0,1.0,980.0,525247.0,1971.0,6300.63,6037.0
491,2.0,1.0,991.0,369801.0,1926.0,4529.46,6037.0
492,2.0,1.0,901.0,171187.0,1941.0,2085.67,6037.0
493,3.0,2.0,1847.0,538476.0,1939.0,6589.92,6037.0
494,4.0,2.0,1287.0,407999.0,1942.0,5005.82,6037.0
495,3.0,1.0,1135.0,153519.0,1947.0,1884.35,6037.0
496,3.0,1.0,1134.0,558387.0,1940.0,6825.86,6037.0
497,2.0,1.0,1154.0,315640.0,1940.0,3901.48,6037.0
498,3.0,1.0,1114.0,330387.0,1940.0,3988.56,6037.0
499,3.0,3.0,2479.0,174155.0,1936.0,2196.25,6037.0
500,3.0,2.0,1566.0,534455.0,1956.0,6492.1,6037.0
501,2.0,1.0,1287.0,330938.0,1949.0,4025.62,6037.0
502,3.0,1.0,1706.0,440099.0,1948.0,5325.05,6037.0
503,3.0,2.0,1296.0,539097.0,1947.0,6558.86,6037.0
504,2.0,2.0,1393.0,359826.0,1955.0,4417.12,6037.0
505,2.0,2.0,1094.0,497054.0,1947.0,6057.35,6037.0
506,3.0,1.0,1294.0,524000.0,1949.0,6308.57,6037.0
507,3.0,3.0,1807.0,550772.0,1960.0,6728.43,6037.0
508,2.0,2.0,1447.0,248370.0,1954.0,3020.74,6037.0
509,5.0,4.0,3293.0,595431.0,1926.0,7701.08,6037.0
510,3.0,2.0,1334.0,251245.0,1953.0,3048.85,6037.0
511,4.0,3.0,1960.0,258423.0,1937.0,3185.38,6037.0
512,3.0,2.0,1619.0,182750.0,1954.0,2245.18,6037.0
513,2.0,1.0,1265.0,210324.0,1946.0,2562.63,6037.0
514,3.0,2.0,1705.0,384159.0,1964.0,4649.66,6037.0
515,3.0,2.0,1397.0,308440.0,1954.0,3746.3,6037.0
516,3.0,1.0,912.0,161503.0,1947.0,1983.45,6037.0
517,4.0,2.0,1683.0,236915.0,1947.0,2911.45,6037.0
518,3.0,2.0,1273.0,214551.0,1942.0,2603.06,6037.0
519,3.0,1.0,936.0,185387.0,1947.0,2248.88,6037.0
520,4.0,2.0,1634.0,227793.0,1927.0,2780.25,6037.0
521,3.0,2.0,1860.0,95827.0,1957.0,1247.63,6037.0
522,2.0,1.0,1090.0,145661.0,1928.0,1796.89,6037.0
523,3.0,1.0,1200.0,416252.0,1946.0,5099.02,6037.0
524,3.0,1.0,1111.0,49446.0,1952.0,633.44,6037.0
525,2.0,1.0,1058.0,310760.0,1942.0,3844.93,6037.0
526,2.0,1.0,1018.0,181875.0,1948.0,2300.24,6037.0
527,4.0,2.0,2067.0,200858.0,1967.0,5192.74,6037.0
528,3.0,1.0,991.0,253327.0,1944.0,3143.91,6037.0
529,5.0,3.0,2286.0,371417.0,1944.0,4527.27,6037.0
530,3.0,3.0,1525.0,247013.0,1944.0,3012.32,6037.0
531,4.0,2.0,1425.0,335496.0,1949.0,4220.76,6037.0
532,3.0,1.0,1008.0,198627.0,1948.0,2489.25,6037.0
533,4.0,3.0,2774.0,444352.0,1962.0,5560.07,6037.0
534,3.0,2.0,1315.0,169782.0,1942.0,2236.65,6037.0
535,4.0,3.0,1536.0,239414.0,1926.0,2993.73,6037.0
536,3.0,1.0,1282.0,67256.0,1955.0,934.35,6037.0
537,3.0,2.0,1659.0,120945.0,1947.0,1514.72,6037.0
538,3.0,2.0,1455.0,292323.0,1948.0,3636.01,6037.0
539,3.0,1.0,1008.0,59387.0,1948.0,846.5,6037.0
540,3.0,1.0,1037.0,198013.0,1949.0,2488.53,6037.0
541,5.0,2.0,1716.0,102652.0,1948.0,1311.39,6037.0
542,3.0,2.0,1357.0,348476.0,1953.0,4300.29,6037.0
543,3.0,2.0,1412.0,212324.0,1953.0,2587.09,6037.0
544,3.0,2.0,1298.0,262053.0,1955.0,3197.39,6037.0
545,3.0,2.0,1450.0,477000.0,1956.0,5744.5,6037.0
546,4.0,2.0,1430.0,447000.0,1953.0,5393.83,6037.0
547,5.0,3.0,1917.0,538477.0,1954.0,6656.33,6037.0
548,3.0,2.0,1735.0,83621.0,1965.0,1119.06,6037.0
549,3.0,2.0,1692.0,207836.0,1963.0,2614.93,6037.0
550,3.0,1.0,1036.0,376000.0,1955.0,4622.15,6037.0
551,3.0,2.0,1286.0,206241.0,1956.0,2606.76,6037.0
552,4.0,2.0,1800.0,469000.0,1960.0,5745.26,6037.0
553,3.0,2.0,1982.0,1012637.0,1958.0,12362.04,6037.0
554,4.0,4.0,4905.0,1202657.0,1982.0,14900.72,6037.0
555,5.0,5.0,3413.0,987449.0,1973.0,12154.53,6037.0
556,3.0,4.0,2699.0,772697.0,1960.0,9559.28,6037.0
557,3.0,3.0,2543.0,170619.0,1956.0,2361.55,6037.0
558,4.0,3.0,2530.0,1028145.0,1955.0,12509.95,6037.0
559,5.0,3.0,2600.0,191943.0,1962.0,2523.39,6037.0
560,3.0,4.0,2142.0,1294443.0,1955.0,15736.05,6037.0
561,3.0,3.0,2351.0,622413.0,1959.0,7810.44,6037.0
562,4.0,3.0,1996.0,150501.0,1966.0,2078.37,6037.0
563,5.0,6.0,5542.0,2884344.0,1987.0,34861.44,6037.0
564,3.0,2.0,2150.0,692593.0,1959.0,8663.23,6037.0
565,4.0,4.0,3044.0,205002.0,1962.0,2830.54,6037.0
566,6.0,4.0,3458.0,1725000.0,1961.0,20836.92,6037.0
567,4.0,3.0,3052.0,206861.0,1962.0,2819.73,6037.0
568,3.0,4.0,3163.0,231093.0,1961.0,3030.79,6037.0
569,3.0,2.0,2639.0,897192.0,1957.0,10929.93,6037.0
570,5.0,4.0,3788.0,981460.0,1926.0,12014.65,6037.0
571,5.0,4.0,2699.0,212520.0,1948.0,2763.81,6037.0
572,4.0,4.0,3258.0,703084.0,1948.0,8791.65,6037.0
573,4.0,4.0,5579.0,2114051.0,1989.0,25512.79,6037.0
574,4.0,3.0,3067.0,192969.0,1941.0,2591.51,6037.0
575,5.0,5.0,3639.0,1242291.0,1962.0,15205.28,6037.0
576,5.0,4.0,2912.0,961684.0,1959.0,11824.94,6037.0
577,4.0,3.0,2025.0,980820.0,1956.0,11884.14,6037.0
578,3.0,2.0,2034.0,141826.0,1956.0,1874.99,6037.0
579,4.0,3.0,2449.0,260467.0,1963.0,3478.06,6037.0
580,3.0,3.0,2574.0,697628.0,1956.0,8578.02,6037.0
581,2.0,2.0,1901.0,496347.0,1953.0,6091.93,6037.0
582,2.0,3.0,1644.0,1066011.0,1940.0,12883.4,6037.0
583,5.0,3.0,2893.0,1074927.0,1968.0,13004.31,6037.0
584,2.0,3.0,1197.0,556840.0,1951.0,6730.14,6037.0
585,3.0,1.0,1506.0,578691.0,1947.0,7077.29,6037.0
586,4.0,5.0,4930.0,658904.0,1979.0,8287.76,6037.0
587,2.0,3.0,2185.0,1159183.0,1957.0,14140.31,6037.0
588,3.0,3.0,2116.0,847770.0,1961.0,10440.75,6037.0
589,3.0,3.0,3503.0,361658.0,1947.0,4814.75,6037.0
590,3.0,4.0,3575.0,601822.0,1953.0,7429.99,6037.0
591,3.0,3.0,2473.0,1011911.0,1977.0,12330.18,6037.0
592,3.0,2.0,2216.0,403172.0,1948.0,4963.59,6037.0
593,3.0,1.0,1152.0,69121.0,1948.0,868.79,6037.0
594,4.0,2.0,1500.0,333979.0,1948.0,4041.18,6037.0
595,2.0,3.0,1458.0,247262.0,1948.0,3004.94,6037.0
596,3.0,2.0,1202.0,244887.0,1948.0,3241.32,6037.0
597,2.0,2.0,1696.0,661396.0,1938.0,8013.63,6037.0
598,3.0,4.0,3185.0,1154666.0,1942.0,14106.32,6037.0
599,3.0,1.0,1295.0,288156.0,1925.0,3654.33,6037.0
600,2.0,1.0,1231.0,327943.0,1940.0,4045.63,6037.0
601,5.0,3.0,3215.0,855591.0,1987.0,10420.55,6037.0
602,3.0,1.0,1559.0,231534.0,1941.0,2822.65,6037.0
603,2.0,2.0,1967.0,807771.0,1941.0,8287.35,6037.0
604,5.0,4.0,2955.0,998838.0,1936.0,12033.55,6037.0
605,2.0,2.0,1353.0,269906.0,1952.0,3265.96,6037.0
606,2.0,1.0,2180.0,371875.0,1946.0,4528.23,6037.0
607,3.0,2.0,1351.0,710000.0,1949.0,8986.74,6037.0
608,3.0,2.0,1454.0,786818.0,1949.0,9575.77,6037.0
609,3.0,2.0,1245.0,1107930.0,1939.0,13344.7,6037.0
610,2.0,2.0,1140.0,665277.0,1939.0,8064.47,6037.0
611,3.0,3.0,2015.0,311569.0,1946.0,3878.78,6037.0
612,4.0,2.0,1859.0,341380.0,1961.0,4216.79,6037.0
613,3.0,2.0,1680.0,336786.0,1961.0,4078.71,6037.0
614,3.0,3.0,3302.0,423698.0,1958.0,5223.24,6037.0
615,3.0,2.0,2309.0,1294416.0,1951.0,15610.34,6037.0
616,3.0,4.0,3211.0,865854.0,1951.0,10528.75,6037.0
617,4.0,4.0,3528.0,1211574.0,1951.0,14612.97,6037.0
618,2.0,2.0,2103.0,268054.0,1949.0,3401.51,6037.0
619,3.0,2.0,1698.0,98120.0,1949.0,1258.21,6037.0
620,3.0,2.0,1659.0,753000.0,1949.0,9062.39,6037.0
621,2.0,2.0,1847.0,717761.0,1953.0,8791.39,6037.0
622,5.0,4.0,3497.0,861343.0,1957.0,10607.78,6037.0
623,3.0,4.0,3208.0,1153936.0,1987.0,14026.54,6037.0
624,3.0,2.0,1541.0,297632.0,1949.0,3750.39,6037.0
625,2.0,1.0,756.0,55663.0,1949.0,829.88,6037.0
626,3.0,1.0,1714.0,560000.0,1949.0,6881.44,6037.0
627,3.0,2.0,1730.0,530517.0,1949.0,6532.95,6037.0
628,3.0,2.0,1184.0,606063.0,1950.0,7277.17,6037.0
629,2.0,2.0,1421.0,163422.0,1951.0,2017.53,6037.0
630,4.0,1.0,1445.0,328762.0,1948.0,3983.14,6037.0
631,4.0,4.0,4127.0,616253.0,1924.0,7608.06,6037.0
632,3.0,2.0,1372.0,651000.0,1937.0,7820.72,6037.0
633,2.0,1.0,1024.0,328392.0,1940.0,3972.83,6037.0
634,3.0,2.0,1497.0,613349.0,1952.0,7381.2,6037.0
635,4.0,2.0,1391.0,522807.0,1949.0,6383.01,6037.0
636,3.0,2.0,1630.0,397618.0,1942.0,4832.67,6037.0
637,3.0,2.0,1816.0,336258.0,1955.0,4088.31,6037.0
638,3.0,2.0,1168.0,298245.0,1942.0,3607.61,6037.0
639,3.0,2.0,1266.0,308995.0,1950.0,3824.68,6037.0
640,4.0,3.0,1572.0,313311.0,1954.0,3940.98,6037.0
641,3.0,2.0,1376.0,297108.0,1947.0,3734.66,6037.0
642,2.0,1.0,1288.0,1878212.0,1919.0,22591.15,6037.0
643,2.0,1.0,832.0,207911.0,1923.0,2606.88,6037.0
644,3.0,2.0,1753.0,272783.0,1970.0,3342.26,6037.0
645,4.0,4.0,2619.0,477999.0,1987.0,5847.51,6037.0
646,2.0,2.0,1450.0,256897.0,1950.0,3216.32,6037.0
647,3.0,1.0,1585.0,524893.0,1930.0,6458.95,6037.0
648,2.0,2.0,1574.0,486000.0,1946.0,5862.73,6037.0
649,3.0,2.0,1704.0,318637.0,1963.0,3920.0,6037.0
650,2.0,1.0,1024.0,322470.0,1948.0,3993.22,6037.0
651,3.0,2.0,1149.0,67874.0,1951.0,946.08,6037.0
652,3.0,2.0,1395.0,427674.0,1951.0,5244.48,6037.0
653,2.0,1.0,1026.0,73725.0,1947.0,925.83,6037.0
654,2.0,1.0,1372.0,399113.0,1949.0,5048.0,6037.0
655,3.0,2.0,1329.0,250657.0,1948.0,3050.85,6037.0
656,4.0,2.0,1604.0,498347.0,1950.0,6089.82,6037.0
657,3.0,2.0,1259.0,419732.0,1952.0,5106.64,6037.0
658,2.0,2.0,1548.0,565000.0,1958.0,6956.35,6037.0
659,3.0,2.0,1246.0,472091.0,1950.0,5759.89,6037.0
660,2.0,1.0,1325.0,307846.0,1949.0,3809.36,6037.0
661,4.0,3.0,2460.0,749000.0,1947.0,9190.97,6037.0
662,3.0,1.0,1126.0,62911.0,1950.0,933.78,6037.0
663,4.0,2.0,1448.0,371492.0,1950.0,4541.49,6037.0
664,3.0,1.0,1062.0,135079.0,1949.0,1819.32,6037.0
665,3.0,2.0,1670.0,595431.0,1960.0,7231.97,6037.0
666,3.0,2.0,1193.0,232071.0,1949.0,2877.75,6037.0
667,2.0,1.0,931.0,398678.0,1949.0,4959.61,6037.0
668,2.0,1.0,926.0,395947.0,1949.0,4841.97,6037.0
669,3.0,1.0,1656.0,533000.0,1951.0,6513.94,6037.0
670,2.0,1.0,868.0,171960.0,1948.0,2166.22,6037.0
671,3.0,1.0,1172.0,50276.0,1951.0,646.25,6037.0
672,5.0,3.0,2810.0,229868.0,1948.0,2926.46,6037.0
673,3.0,3.0,1752.0,342082.0,1955.0,4248.03,6037.0
674,3.0,2.0,1222.0,184800.0,1955.0,2246.96,6037.0
675,3.0,3.0,2093.0,373396.0,1952.0,4551.59,6037.0
676,4.0,2.0,1922.0,423700.0,1951.0,5218.4,6037.0
677,3.0,2.0,1537.0,480405.0,1958.0,5790.53,6037.0
678,3.0,3.0,2183.0,488908.0,1951.0,6009.83,6037.0
679,2.0,2.0,1526.0,214692.0,1954.0,2718.86,6037.0
680,4.0,2.0,1813.0,379683.0,1960.0,8307.31,6037.0
681,3.0,2.0,1306.0,222429.0,1950.0,2721.87,6037.0
682,5.0,2.0,2152.0,89419.0,1946.0,1337.29,6037.0
683,2.0,1.0,1087.0,192436.0,1940.0,2438.54,6037.0
684,2.0,1.0,1076.0,298514.0,1950.0,3690.08,6037.0
685,3.0,2.0,1698.0,297618.0,1950.0,3708.6,6037.0
686,3.0,2.0,1587.0,483000.0,1940.0,5831.93,6037.0
687,3.0,1.0,1509.0,297617.0,1948.0,3698.17,6037.0
688,2.0,2.0,1503.0,171687.0,1933.0,2287.55,6037.0
689,3.0,2.0,1460.0,312032.0,1958.0,3826.54,6037.0
690,3.0,2.0,1941.0,467506.0,1933.0,5823.33,6037.0
691,3.0,1.0,1016.0,238880.0,1948.0,2959.91,6037.0
692,3.0,2.0,1447.0,329603.0,1948.0,4102.56,6037.0
693,3.0,3.0,3047.0,400023.0,1925.0,4967.42,6037.0
694,2.0,1.0,1180.0,397368.0,1949.0,4896.82,6037.0
695,3.0,2.0,1772.0,574000.0,1955.0,6913.36,6037.0
696,3.0,2.0,1524.0,431796.0,1953.0,5312.24,6037.0
697,3.0,2.0,1880.0,392583.0,1958.0,4763.43,6037.0
698,2.0,1.0,1526.0,436159.0,1921.0,5326.0,6037.0
699,2.0,2.0,1502.0,460000.0,1952.0,5706.19,6037.0
700,3.0,2.0,1628.0,357143.0,1953.0,4412.77,6037.0
701,3.0,2.0,1556.0,530000.0,1952.0,6398.4,6037.0
702,2.0,1.0,806.0,147579.0,1950.0,1938.79,6037.0
703,4.0,2.0,1477.0,425000.0,1949.0,5262.56,6037.0
704,4.0,3.0,2509.0,420834.0,1949.0,5217.21,6037.0
705,2.0,1.0,1046.0,167602.0,1949.0,2178.81,6037.0
706,2.0,1.0,865.0,359398.0,1949.0,4459.51,6037.0
707,2.0,2.0,1363.0,204720.0,1956.0,2541.48,6037.0
708,1.0,1.0,640.0,309000.0,1946.0,3918.13,6037.0
709,3.0,2.0,1215.0,437500.0,1955.0,5267.7,6037.0
710,2.0,1.0,990.0,101437.0,1948.0,1328.76,6037.0
711,2.0,1.0,1002.0,359398.0,1948.0,2121.21,6037.0
712,3.0,2.0,1320.0,353677.0,1948.0,4763.42,6037.0
713,3.0,1.0,1499.0,128156.0,1948.0,1604.0,6037.0
714,2.0,1.0,936.0,208978.0,1949.0,2533.79,6037.0
715,3.0,2.0,1740.0,391451.0,1952.0,4819.8,6037.0
716,2.0,2.0,1430.0,381638.0,1952.0,4692.27,6037.0
717,3.0,2.0,2180.0,470991.0,1948.0,5856.19,6037.0
718,3.0,2.0,1246.0,66635.0,1954.0,844.03,6037.0
719,2.0,1.0,862.0,187595.0,1950.0,2277.6,6037.0
720,3.0,2.0,1320.0,424000.0,1950.0,5192.02,6037.0
721,2.0,1.0,1092.0,458000.0,1950.0,5519.25,6037.0
722,2.0,1.0,1096.0,310761.0,1950.0,3821.17,6037.0
723,3.0,1.0,1219.0,285417.0,1951.0,3533.86,6037.0
724,2.0,1.0,872.0,360000.0,1951.0,4408.61,6037.0
725,3.0,2.0,1138.0,414350.0,1952.0,5069.87,6037.0
726,3.0,2.0,1703.0,278367.0,1952.0,3399.68,6037.0
727,3.0,2.0,1556.0,465229.0,1964.0,5659.36,6037.0
728,3.0,2.0,1894.0,504837.0,1962.0,6174.85,6037.0
729,4.0,2.0,2398.0,598143.0,1976.0,7475.86,6037.0
730,2.0,3.0,2301.0,184536.0,1970.0,2484.3,6037.0
731,3.0,3.0,2158.0,150888.0,1955.0,2107.22,6037.0
732,5.0,3.0,2300.0,388108.0,1948.0,4777.04,6037.0
733,2.0,1.0,826.0,285317.0,1950.0,3570.61,6037.0
734,3.0,3.0,1594.0,276460.0,1950.0,3355.18,6037.0
735,4.0,3.0,3404.0,635655.0,1977.0,7854.17,6037.0
736,5.0,3.0,4134.0,337655.0,1969.0,4445.67,6037.0
737,4.0,5.0,4119.0,301002.0,1969.0,3960.25,6037.0
738,3.0,3.0,2603.0,1370586.0,1967.0,16683.99,6037.0
739,5.0,4.0,3234.0,858569.0,1962.0,10610.97,6037.0
740,6.0,8.0,6549.0,2001709.0,1999.0,24453.91,6037.0
741,4.0,4.0,2940.0,764856.0,1964.0,9589.63,6037.0
742,4.0,3.0,2502.0,157769.0,1961.0,2169.85,6037.0
743,4.0,3.0,2389.0,721473.0,1970.0,8952.75,6037.0
744,4.0,3.0,3250.0,1030750.0,1961.0,12555.25,6037.0
745,3.0,3.0,2324.0,140786.0,1965.0,2088.95,6037.0
746,5.0,3.0,3081.0,753852.0,1955.0,9254.19,6037.0
747,3.0,3.0,2798.0,128281.0,1972.0,,6037.0
748,4.0,3.0,2692.0,174756.0,1960.0,2422.95,6037.0
749,4.0,4.0,4584.0,1519000.0,1996.0,17361.1,6037.0
750,4.0,3.0,2478.0,752422.0,1961.0,9309.2,6037.0
751,5.0,7.0,6314.0,1554148.0,1969.0,19067.49,6037.0
752,5.0,3.0,2362.0,858192.0,1973.0,10663.47,6037.0
753,4.0,3.0,2891.0,185322.0,1963.0,2564.43,6037.0
754,5.0,4.0,2843.0,687900.0,1969.0,8602.24,6037.0
755,5.0,3.0,4145.0,1227245.0,1974.0,15242.06,6037.0
756,4.0,4.0,3274.0,498337.0,1980.0,5868.75,6037.0
757,4.0,3.0,3719.0,1090405.0,1981.0,13460.99,6037.0
758,5.0,3.0,2852.0,151304.0,1966.0,2711.42,6037.0
759,4.0,4.0,3003.0,445106.0,1968.0,5712.54,6037.0
760,3.0,2.0,1349.0,490677.0,1955.0,5967.63,6037.0
761,4.0,4.0,3616.0,569673.0,2000.0,6972.28,6037.0
762,3.0,3.0,2453.0,635560.0,1987.0,7818.06,6037.0
763,2.0,2.0,1228.0,151118.0,1953.0,1958.98,6037.0
764,2.0,1.0,982.0,175334.0,1948.0,2237.17,6037.0
765,2.0,1.0,1105.0,63883.0,1952.0,866.13,6037.0
766,2.0,1.0,1254.0,216027.0,1952.0,2654.14,6037.0
767,4.0,3.0,2150.0,301933.0,1959.0,3752.93,6037.0
768,2.0,2.0,1120.0,214456.0,1953.0,2740.86,6037.0
769,3.0,1.0,986.0,254213.0,1952.0,3208.75,6037.0
770,4.0,4.0,2718.0,898274.0,1956.0,10931.87,6037.0
771,3.0,3.0,2585.0,401068.0,1976.0,4996.29,6037.0
772,3.0,1.0,999.0,58773.0,1952.0,760.25,6037.0
773,4.0,3.0,2745.0,445668.0,1961.0,5533.73,6037.0
774,2.0,1.0,932.0,215787.0,1947.0,2761.28,6037.0
775,3.0,2.0,1268.0,73137.0,1923.0,983.34,6037.0
776,6.0,4.0,4327.0,884197.0,1962.0,10854.76,6037.0
777,4.0,5.0,2945.0,505276.0,1956.0,6279.6,6037.0
778,4.0,3.0,2294.0,164840.0,1961.0,2294.19,6037.0
779,5.0,6.0,5467.0,1098926.0,2002.0,13465.97,6037.0
780,4.0,4.0,3199.0,228113.0,1968.0,3070.28,6037.0
781,5.0,4.0,3169.0,608993.0,1954.0,7462.32,6037.0
782,5.0,4.0,3808.0,227027.0,1964.0,2990.03,6037.0
783,5.0,5.0,3304.0,877478.0,1956.0,10793.68,6037.0
784,2.0,1.0,1058.0,171289.0,1949.0,2137.34,6037.0
785,2.0,1.0,802.0,193813.0,1949.0,2516.25,6037.0
786,2.0,1.0,804.0,150484.0,1949.0,1887.91,6037.0
787,5.0,4.0,2357.0,493678.0,1950.0,6069.5,6037.0
788,2.0,1.0,864.0,57522.0,1955.0,849.46,6037.0
789,3.0,2.0,1987.0,463203.0,1954.0,5605.62,6037.0
790,4.0,3.0,2705.0,547331.0,1996.0,6758.74,6037.0
791,3.0,2.0,2165.0,716460.0,1956.0,8735.26,6037.0
792,4.0,2.0,1488.0,240538.0,1955.0,2951.26,6037.0
793,2.0,1.0,1000.0,81170.0,1949.0,1166.04,6037.0
794,3.0,2.0,1404.0,313659.0,1959.0,3867.26,6037.0
795,4.0,2.0,1856.0,519961.0,1961.0,6441.83,6037.0
796,4.0,3.0,2356.0,126701.0,1961.0,1750.93,6037.0
797,4.0,5.0,4021.0,486841.0,1959.0,6100.24,6037.0
798,4.0,2.0,1856.0,420037.0,1962.0,5213.93,6037.0
